,BreweryName,BreweryType,Latitude,Longitude,County,State
2322,Cotton Brewing Co,brewpub,41.8913613636364,-84.0246341818182,Lenawee,MI
2323,Cranker's Brewery,brewpub,43.688013,-85.483723,Mecosta,MI
2324,Cranker's Restaurant & Brewery,brewpub,43.6117691624204,-84.7607110191083,Isabella,MI
2325,Creston Brewery,brewpub,42.9912019183674,-85.6625266122449,Kent,MI
2326,Dark Horse Brewing Co,micro,42.2663882442096,-84.9639765227386,Calhoun,MI
2327,Dearborn Brewing,micro,42.30664415,-83.2433835,Wayne,MI
2328,Detroit Beer Co,brewpub,42.335962,-83.0487178571428,Wayne,MI
2329,Dimes Brewhouse,micro,42.64660055,-84.6483014,Eaton,MI
2330,Downey Brewing Company,micro,42.3162529546485,-83.1735072471655,Wayne,MI
2331,Drafting Table Brewing Company,micro,42.5244011667652,-83.5366379248592,Oakland,MI
2332,Dragonmead Microbrewery,micro,42.492142,-83.0278041,Macomb,MI
2333,EagleMonk Pub and Brewery,brewpub,42.712054,-84.662048,Eaton,MI
2334,East West Brewing Co,brewpub,42.957318,-85.634947,Kent,MI
2335,Eastern Market Brewing Company,micro,42.346625,-83.0387622857143,Wayne,MI
2336,Eaton Pub & Grille Brewery / Charlotte Brewing Co,brewpub,42.549391,-84.83579,Eaton,MI
2337,EB Coffee and Pub,brewpub,42.8014568202072,-85.5083933304401,Kent,MI
2338,Elk Brewing Co,brewpub,42.9554463,-85.6515221,Kent,MI
2339,Elk Street Brewery,brewpub,43.4203640612245,-82.829770877551,Sanilac,MI
2340,Eternity Brewing Co,micro,42.6327301666667,-83.9948055,Livingston,MI
2341,Exferimentation Brewing Company,micro,42.6369922,-83.292346,Oakland,MI
2342,Farmington Brewing Company LLC,micro,42.4649541,-83.3760374202167,Oakland,MI
2343,Fenton Winery & Brewery,brewpub,42.8515555657895,-83.7047087631579,Genesee,MI
2344,Fetch Brewing Co,micro,43.4097727,-86.3494848,Muskegon,MI
2345,Final Gravity Brewing Co,brewpub,42.1087669387755,-85.9745474897959,Van Buren,MI
2346,Fort Street Brewery,brewpub,42.25215845,-83.1761022892232,Wayne,MI
2347,Founders Brewing Co,regional,42.9524964,-85.6765753,Kent,MI
2348,Founders Brewing Co,regional,42.34299565,-83.0605729011145,Wayne,MI
2349,Founders Brewing Production Facility,regional,42.9466223417085,-85.6752332261306,Kent,MI
2350,Four Leaf Brewing,brewpub,43.8256884,-84.7683591,Clare,MI
2351,Frankenmuth Brewing Co,micro,43.3289333570094,-83.7392940386682,Saginaw,MI
2352,Gallery Brewery,brewpub,42.8698587142857,-84.9028427142857,Ionia,MI
2353,Grand Armory Brewing Co,micro,43.0637875918367,-86.2312557959184,Ottawa,MI
2354,Grand Armory Brewing Production Facility,micro,43.038621467135,-86.197742815284,Ottawa,MI
2355,Grande Mere Inn / Cranberry Bog Bar,brewpub,42.0127411057643,-86.528785699864,Berrien,MI
2356,Granite City Food & Brewery,brewpub,42.32916295,-83.0405393062553,Wayne,MI
2357,Granite City Food & Brewery (#28),brewpub,42.5622516926079,-83.1616137955605,Oakland,MI
2358,Gravel Bottom Craft Brewery,micro,42.955144,-85.4857858,Kent,MI
2359,Great Baraboo Brewing Co,brewpub,42.5602803395477,-82.9651401780061,Macomb,MI
2360,Greenbush Annex,micro,41.8854097142857,-86.5940472857143,Berrien,MI
2361,Greenbush Brewing Co,micro,41.8855768571429,-86.5943131428571,Berrien,MI
2362,Greyline Brewing,brewpub,42.9947437468354,-85.6884354936709,Kent,MI
2363,Harmony Brewing Co,brewpub,42.9550134615385,-85.6306684615385,Kent,MI
2364,Harmony Brewing Company - Harmony Hall,brewpub,42.970732,-85.684118,Kent,MI
2365,Harsens Island Beer Co.,brewpub,42.9224738873239,-82.4714930140845,St. Clair,MI
2366,Haymarket Brewery and Taproom,micro,41.947153631068,-86.5594780582524,Berrien,MI
2367,Heavenly Vineyards,micro,43.489827,-85.463503,Mecosta,MI
2368,Hereford and Hops Steakhouse and Brewpub,brewpub,45.7458964,-87.0564571,Delta,MI
2369,Hillsdale Brewing Company,brewpub,41.924708875,-84.63154725,Hillsdale,MI
2370,HomeGrown Brewing Company,brewpub,42.8265607142857,-83.2665038571429,Oakland,MI
2371,HOMES Brewery,brewpub,42.28032635,-83.7784521082709,Washtenaw,MI
2372,Ironbark Brewery,micro,42.218897097561,-84.4376297560976,Jackson,MI
2373,Jaden James Brewery @ The Cascade Winery,brewpub,42.909899,-85.583194,Kent,MI
2374,Jamex Brewing Co,micro,42.5171113,-82.8986171,Macomb,MI
2375,Jasper Ridge Brewing Co,brewpub,46.5014824157551,-87.6791484954959,Marquette,MI
2376,Jolly Pumpkin Artisan Ales,micro,42.3248727749811,-83.8768368213333,Washtenaw,MI
2377,Jolly Pumpkin Cafe and Brewery,brewpub,42.2791598,-83.7484551,Washtenaw,MI
2378,Jolly Pumpkin Pizzeria and Brewery,brewpub,42.970511,-85.6800865,Kent,MI
2379,Keweenaw Brewing Co,micro,47.1219857,-88.5687729,Houghton,MI
2380,Keweenaw Brewing Co - Production Facility,micro,47.1219857,-88.5687729,Houghton,MI
2381,Kuhnhenn Brewing Co,micro,42.523306,-83.023691,Macomb,MI
2382,Kuhnhenn Clinton Township,micro,42.5617964642745,-82.9178273922037,Macomb,MI
2383,Lansing Brewing Company,brewpub,42.7368424,-84.5455093002192,Ingham,MI
2384,Lehmans Orchard Brewery and Farmhouse,brewpub,41.8291059591837,-86.3583403061224,Berrien,MI
2385,Les Cheneaux Distillers,brewpub,45.9974272430432,-84.3630108872417,Mackinac,MI
2386,Lexington Brewing Co,brewpub,43.2678755,-82.530867,Sanilac,MI
2387,Liberty Street Brewing Production Facility,micro,42.3686612310946,-83.4016984260825,Wayne,MI
2388,"Library Restaurant, Bar and Brewpub",brewpub,47.122159125,-88.567010625,Houghton,MI
2389,Loggers Brewing Company,micro,43.4051822502285,-84.051935416668,Saginaw,MI
2390,Ludington Bay Brewing Co,brewpub,43.9507021444157,-86.4476341529186,Mason,MI
2391,Lynchpin Beer Company / The Laundry,brewpub,42.792852,-83.7064281428571,Genesee,MI
2392,Macatawa Ale Company,micro,42.7922396818182,-86.1091165909091,Ottawa,MI
2393,Mackinaw Brewing Co,brewpub,44.76426455,-85.6212445883541,Grand Traverse,MI
2394,Mackinaw Trail Brewing Company / Mackinaw Trail Winery and Brewery,micro,45.9535761,-86.2503664,Schoolcraft,MI
2395,MDs Sports Tavern and Grill,brewpub,43.05021425,-83.517313303003,Genesee,MI
2396,Midland Brewing Co,brewpub,43.6408678,-84.2910925,Midland,MI
2397,Motor City Brewing Works,brewpub,42.3518156,-83.0660373282061,Wayne,MI
2398,Motor City Brewing Works Warehouse,micro,42.351519969697,-83.0647489292929,Wayne,MI
2399,Mountain Town Station Restaurant & Brew Pub,brewpub,43.604568,-84.7822205,Isabella,MI
2400,New Holland Brewing Co,regional,42.79010355,-86.1041187163451,Ottawa,MI
2401,New Union Brewing,micro,42.931398,-85.355545,Kent,MI
2402,North Center Brewing Co.,brewpub,42.4341210699655,-83.4831113480679,Wayne,MI
2403,North Channel Brewing Co.,brewpub,44.249293875,-86.323798875,Manistee,MI
2404,North Peak Brewing Co,brewpub,44.7643155,-85.6285431,Grand Traverse,MI
2405,North Pier Brewing,micro,42.1245434862641,-86.4549931471288,Berrien,MI
2406,Northern Oak Brewery,brewpub,42.8002627292793,-83.6273796449824,Oakland,MI
2407,Odd Side Ales Production Facility,micro,43.0312440758437,-86.1983973013331,Ottawa,MI
2408,Old Mill Brewpub and Grill,brewpub,42.442939,-85.6322453673469,Allegan,MI
2409,Old Nation Brewing Company,micro,42.6878555,-84.2899561,Ingham,MI
2410,Olde Peninsula Brewpub and Restaurant,brewpub,42.2916484,-85.581578,Kalamazoo,MI
2411,One Well Brewing,brewpub,42.2485915,-85.5591755,Kalamazoo,MI
2412,OpenRoad Brewery,brewpub,42.673112020202,-85.6433177373737,Allegan,MI
2413,Ore Dock Brewing Co,micro,46.54189135,-87.3938859285442,Marquette,MI
2414,Original Gravity Brewing Co,brewpub,42.083974,-83.6752359713981,Monroe,MI
2415,Osgood Brewing,brewpub,42.9090780408163,-85.7649303877551,Kent,MI
2416,Our Brewing Co,micro,42.7901898,-86.1037537,Ottawa,MI
2417,Paddle Hard Brewing,brewpub,44.6600472959184,-84.7167516428571,Crawford,MI
2418,Parkers Hilltop Brewery,brewpub,42.7174413,-83.4149011,Oakland,MI
2419,Paw Paw Brewing Company,brewpub,42.2192304,-85.8774898400333,Van Buren,MI
2420,Paw Paw Brewing Company LLC,micro,42.2131394045789,-85.8943742260864,Van Buren,MI
2421,Paw Paw Brewing Company Production Facility,micro,42.2131394045789,-85.8943742260864,Van Buren,MI
2422,Pike 51 Brewing,brewpub,42.8606643955474,-85.8794471822368,Ottawa,MI
2423,Pointless Brewery,micro,42.260633,-83.7297662,Washtenaw,MI
2424,Poison Frog Brewing Company,brewpub,42.2014117790698,-84.4374521976744,Jackson,MI
2425,Rare Bird Brewpub,brewpub,44.7597803928249,-85.6193233670957,Grand Traverse,MI
2426,Red Jacket Brewing at Michigan House Cafe,brewpub,47.2464521,-88.4535254,Houghton,MI
2427,Redline Brewing Company,micro,43.01100775,-83.5979524423077,Genesee,MI
2428,Reed City Brewing Company,brewpub,43.875878999073,-85.5107197555876,Osceola,MI
2429,Roak Brewing Co.,micro,42.4834209292929,-83.1420991414141,Oakland,MI
2430,Rolling Oak Brewing Co,micro,44.661765,-84.716671,Crawford,MI
2431,Round Barn Brewery / Round Barn Winery,micro,41.950161,-86.479395,Berrien,MI
2432,Royal Oak Brewery,brewpub,42.4873955714286,-83.1427122857143,Oakland,MI
2433,Rupert's Brew House,micro,42.29072325,-85.5941773954181,Kalamazoo,MI
2434,Rustic Leaf Brewing Company,micro,42.659901,-83.4048664,Oakland,MI
2435,Salt Springs Brewery,brewpub,42.1664659387755,-83.781054122449,Washtenaw,MI
2436,Sanctuary Spirits,micro,42.7407776966292,-84.7345363820225,Eaton,MI
2437,Saugatuck Brewing Co,micro,42.6298938561253,-86.2120076981151,Allegan,MI
2438,Short's Brewing Co,brewpub,44.975604,-85.2101242857143,Antrim,MI
2439,Silver Harbor Brewing Company,brewpub,42.1089303265306,-86.4802745918367,Berrien,MI
2440,Spartan Brewpub,brewpub,42.6709575555556,-84.4327646666667,Ingham,MI
2441,Sports Brewpub,brewpub,42.20229805,-83.1513262768499,Wayne,MI
2442,Stony Lake Brewing Company,micro,42.1704172910733,-83.7735353987394,Washtenaw,MI
2443,Stormcloud Brewing Company,brewpub,44.63290605,-86.2410017455975,Benzie,MI
2444,Stormcloud Brewing Company Production Facility,micro,44.6373933,-86.2218117,Benzie,MI
2445,Sugarfoot Saloon,brewpub,44.9078508181818,-85.7962569772727,Leelanau,MI
2446,Superior Coast Brewery / Karls Cuisine Winery and Brewery,brewpub,46.5017939624522,-84.3534467145293,Chippewa,MI
2447,TBD,micro,42.8494245500451,-82.9512485577328,Macomb,MI
2448,Tenacity Brewing,micro,43.0152278792724,-83.6966317916434,Genesee,MI
2449,Territorial Brewing Company,brewpub,42.3151617963475,-85.2356571236274,Calhoun,MI
2450,Territorial Brewing Company Production Facility,micro,42.3146695620046,-85.2295431701227,Calhoun,MI
2451,Texas Corners Brewing Company,brewpub,42.2300087,-85.6486336,Kalamazoo,MI
2452,The Boathouse Beer Co and Boozery,brewpub,44.268263780187,-83.516902402774,Iosco,MI
2453,The Distant Whistle Brewhouse,micro,42.1190950204082,-85.532487755102,Kalamazoo,MI
2454,The Highway Brewing Co.,brewpub,44.2763520816327,-84.2375165102041,Ogemaw,MI
2455,The Knickerbocker/ New Holland Brewing,brewpub,42.9706821428571,-85.680443122449,Kent,MI
2456,The Livery,brewpub,42.118135375,-86.4533001875,Berrien,MI
2457,The Maple Grille LLC,brewpub,43.4157758,-84.1741049,Saginaw,MI
2458,The Mitten Brewing Company - Saugatuck,brewpub,42.6568912857143,-86.2052412857143,Allegan,MI
2459,The Mitten Brewing Company Production Facility,micro,42.9849126578947,-85.6810027631579,Kent,MI
2460,The Parlor,brewpub,44.7601402,-85.6204308,Grand Traverse,MI
2461,The Red Baron,brewpub,42.9924788,-83.63373728,Genesee,MI
2462,"The Sanford Beverage Company, Inc. D.B.A. Steele Street Brewing",brewpub,42.9813583055556,-85.0676624305556,Ionia,MI
2463,Third Monk Brewing Co,micro,42.4548213823159,-83.6511664407591,Oakland,MI
2464,Thornapple Brewing Company,micro,42.9128114,-85.6506666,Kent,MI
2465,Three Blondes Brewing,brewpub,42.4033183,-86.2642391,Van Buren,MI
2466,Tibbs Brewing Co,brewpub,42.2885994897959,-85.5832083061224,Kalamazoo,MI
2467,Tilted Axis Brewing Company,brewpub,43.053775755102,-83.3124754897959,Lapeer,MI
2468,Townies Brewery,brewpub,42.2730356,-83.7891745,Washtenaw,MI
2469,Traffic Jam and Snug,brewpub,42.384371,-83.086546,Wayne,MI
2470,Trail Point Brewing Co.,micro,42.9720778152174,-85.9354153586956,Ottawa,MI
2471,Transient Artisan Ales,micro,41.942998037037,-86.5557093703704,Berrien,MI
2472,Tripelroot Production Facility,micro,42.802587,-86.0580859,Ottawa,MI
2473,Tujax Tavern,brewpub,42.496258,-85.407991,Barry,MI
2474,Unruly Brewing Company,micro,43.2350436666667,-86.2538154074074,Muskegon,MI
2475,Upper Hand Brewery,micro,45.7164279,-87.097528,Delta,MI
2476,Urbanrest Brewing Company,micro,42.4679929,-83.1274188,Oakland,MI
2477,Vander Mill,brewpub,42.9712724,-85.6305954,Kent,MI
2478,VanMax Brewing Company LLC,micro,42.1087669387755,-85.9745474897959,Van Buren,MI
2479,Vierling Restaurant & Marquette Harbor Brewery,brewpub,46.5425586,-87.3928955,Marquette,MI
2480,Wolverine State Brewing Co,brewpub,42.2694316,-83.7745473,Washtenaw,MI
2481,Woodward Avenue Brewers,brewpub,42.4596444,-83.133331090021,Oakland,MI
2482,10K Brewing,micro,45.1981203877551,-93.3895255918367,Anoka,MN
2483,612 Brew,micro,45.000631,-93.2062058,Ramsey,MN
2484,Able Seedhouse and Brewery,micro,44.9993934,-93.2510686,Hennepin,MN
2485,Alloy Brewing Company,micro,45.1695361390062,-93.3354349705147,Anoka,MN
2486,Angry Inch Brewing,micro,44.6476022,-93.2432718,Dakota,MN
2487,Ashby Brewing Company,micro,46.0930063905874,-95.8162175623495,Grant,MN
2488,Back Channel Brewing,micro,44.9367379411765,-93.6443071764706,Hennepin,MN
2489,Bad Weather Brewing LLC,micro,44.9040455,-93.1655001,Ramsey,MN
2490,Bank Brewing Co,micro,44.5083982653061,-96.4258165510204,Lincoln,MN
2491,Barley Johns Brewpub,brewpub,45.0366982,-93.1984831,Ramsey,MN
2492,Bauhaus Brew Labs,micro,45.042082,-93.237365,Anoka,MN
2493,Beaver Island Brewing Company,micro,45.5585455013487,-94.157333115584,Stearns,MN
2494,Bemidji Brewing Company,brewpub,47.4699022,-94.884827470259,Beltrami,MN
2495,Bent Brewstillery,micro,45.025578285406,-93.1736490577291,Ramsey,MN
2496,Bent Paddle Brewing Co,regional,46.7676912,-92.1219171,St. Louis,MN
2497,Big Axe Brewing Company,brewpub,46.5199477,-94.2891095,Crow Wing,MN
2498,Blacklist Artisan Ales,micro,46.7882669,-92.0959659800392,St. Louis,MN
2499,Boathouse Brewery LLC,brewpub,47.9034136,-91.8656329,St. Louis,MN
2500,Boathouse Brothers Brewing Co,micro,44.7144961617042,-93.423970832199,Scott,MN
2501,Boom Island Brewing Company,micro,44.9855585,-93.2739955,Hennepin,MN
2502,Brau Brothers Brewing Co,micro,44.4364711750069,-95.7783647360333,Lyon,MN
2503,Castle Danger Brewery,micro,47.0194124,-91.6731853,Lake,MN
2504,Cosmos Brewing,micro,45.1526662696629,-92.913729494382,Washington,MN
2505,Cuyuna Brewing Company,micro,46.482495,-93.950606,Crow Wing,MN
2506,Dangerous Man Brewing Co,micro,45.046388,-93.26664,Anoka,MN
2507,Day Block Brewing Company,brewpub,44.9751757,-93.253074,Hennepin,MN
2508,Disgruntled Brewing,micro,46.5904747346939,-95.5577703061224,Otter Tail,MN
2509,Dual Citizen Brewing Co.,micro,44.9631096,-93.1978006,Ramsey,MN
2510,Dubh Linn Brew Pub,brewpub,46.7858944129355,-92.0997257177513,St. Louis,MN
2511,Enki Brewing,micro,44.8616969914679,-93.6572397701314,Carver,MN
2512,Fair State Brewing Cooperative,micro,45.0133791428571,-93.247453,Hennepin,MN
2513,Fair State Brewing Cooperative - St. Paul,micro,44.966033875,-93.1882212916667,Ramsey,MN
2514,Fitgers Brewhouse,brewpub,46.7928016097612,-92.09046480606,St. Louis,MN
2515,Foxhole Brewhouse,micro,45.1205663290406,-95.0477073500236,Kandiyohi,MN
2516,F-Town Brewing Company,micro,44.29499775,-93.2673449241189,Rice,MN
2517,Fulton Beer,regional,45.046388,-93.26664,Anoka,MN
2518,Fulton Beer,micro,44.9849395,-93.2792212,Hennepin,MN
2519,Game On Brewing,contract,44.90528,-93.153604,Ramsey,MN
2520,Garphish Brewing Company,micro,45.4040025,-93.268872,Anoka,MN
2521,GiesenbrÃ¤u Bier Co LLC,micro,44.5447992,-93.5756181,Scott,MN
2522,Goat Ridge Brewing,micro,45.3011953673469,-94.9441265102041,Kandiyohi,MN
2523,Grand Rounds Brewing Company,brewpub,44.0202771,-92.4633952232413,Olmsted,MN
2524,Granite City Food & Brewery (#8),brewpub,45.0916614,-93.4404863,Hennepin,MN
2525,Great Waters Brewing Company,brewpub,44.94672,-93.096926,Ramsey,MN
2526,Gun Flint Tavern,brewpub,47.7493773303509,-90.3348245039283,Cook,MN
2527,Hayes Public House,micro,45.1708480605313,-93.8745292239674,Wright,MN
2528,HeadFlyer Brewing,micro,44.9917415,-93.2437012,Hennepin,MN
2529,Hoops Brewing,micro,46.783487755102,-92.0960811020408,St. Louis,MN
2530,Inbound Brewco,micro,44.98529275,-93.28068765625,Hennepin,MN
2531,Insight Brewing Company,micro,44.9812702,-93.2702061,Hennepin,MN
2532,Invictus Brewing Co.,brewpub,45.1608516,-93.2189616,Anoka,MN
2533,Island City Brewing Company,micro,44.053748,-91.6347432981994,Winona,MN
2534,Junkyard Brewing Company,micro,46.8762135668339,-96.7570697363097,Clay,MN
2535,Karst Brewing LLC,micro,43.739974040757,-92.1352138553325,Fillmore,MN
2536,Kinney Creek Brewery,micro,44.0312603955053,-92.4780889266807,Olmsted,MN
2537,Klockow Brewing Company,micro,47.2210833676723,-93.528335248593,Itasca,MN
2538,Lake Monster Brewing,micro,44.9592757755102,-93.1907182857143,Ramsey,MN
2539,"Lakeville Brewing Co., LLC",brewpub,44.6477282,-93.2438161,Dakota,MN
2540,Lift Bridge Brewery,micro,45.0391054,-92.8317848,Washington,MN
2541,Loony's Brew,brewpub,48.6152185,-93.3474314,Koochiching,MN
2542,LTS Brewing Company,micro,44.0447412,-92.5104808,Olmsted,MN
2543,LynLake Brewery,micro,44.9489135,-93.2884965,Hennepin,MN
2544,Mankato Brewery,micro,44.1814427894737,-94.013784,Nicollet,MN
2545,Maple Island Brewing,micro,45.0577993030303,-92.8065391212121,Washington,MN
2546,Minneapolis Town Hall Brewery,brewpub,44.9733314,-93.247714,Hennepin,MN
2547,Modist Brewing Company,micro,44.9816901,-93.2708126,Hennepin,MN
2548,Montgomery Brewing Company,micro,44.4410736136035,-93.5826560626518,Le Sueur,MN
2549,Moose Lake Brewing Company,micro,46.4499930969742,-92.7639787423371,Carlton,MN
2550,Northbound Smokehouse Brewpub,brewpub,44.9342257,-93.2323804,Hennepin,MN
2551,Pigs Eye Pub,proprietor,44.9227784282144,-92.9013396159542,Washington,MN
2552,Pryes Brewing Company,micro,44.9935022,-93.2763222,Hennepin,MN
2553,Rahr Technical Center LLC,micro,44.7968103,-93.5365005,Scott,MN
2554,Revelation Ale Works,micro,48.7748278884228,-96.9464945560114,Kittson,MN
2555,Rock Bottom Brewery - Minneapolis,brewpub,44.976427,-93.274687,Hennepin,MN
2556,Roets Jordan Brewery Co.,brewpub,44.6659379995722,-93.6261836805575,Scott,MN
2557,Roma Brewery,brewpub,45.057136,-92.957644,Washington,MN
2558,Roundhouse Brewery,micro,46.3572831,-94.1870055,Crow Wing,MN
2559,Saint Croix Beer Co. DBA Saint Croix Brewing Co.,contract,44.9312807346939,-93.1245499387755,Ramsey,MN
2560,Schram Vineyards Winery & Brewery,micro,44.8441574360962,-93.7436472743509,Carver,MN
2561,Shakopee Brewhall,micro,44.7985452,-93.5258437,Scott,MN
2562,Sisyphus Brewing,micro,44.973158,-93.2883357142857,Hennepin,MN
2563,Sociable Cider Werks,micro,45.0239772,-93.2422388,Hennepin,MN
2564,Spiral Brewery,micro,44.7443609,-92.8524399,Dakota,MN
2565,Starry Eyed Brewing Company,micro,45.9831733,-94.3451474,Morrison,MN
2566,Steel Toe Brewing,micro,44.94042645,-93.3418058616014,Hennepin,MN
2567,Summit Brewing Co,regional,44.91398765,-93.1395980785081,Ramsey,MN
2568,Take 16 Brewing Company,micro,43.6542167250569,-96.2031743526169,Rock,MN
2569,Talking Waters Brewing Co.,micro,44.942758,-95.7235032,Chippewa,MN
2570,Tanzenwald Brewing Company,brewpub,44.4600704,-93.1617022,Rice,MN
2571,Tavern Brewery,brewpub,46.8066561,-95.8477011,Becker,MN
2572,Third Street Brewhouse,regional,45.4585949498646,-94.4288801552519,Stearns,MN
2573,Three Twenty Brewing Co.,micro,45.8279655554068,-92.9697496799502,Pine,MN
2574,"U4ic Brewing, Inc.",micro,44.6232246,-93.8017001,Scott,MN
2575,Union Pizza & Brewing Co,brewpub,46.2826440666667,-96.0779209333333,Otter Tail,MN
2576,Urban Growler Brewing Co,brewpub,44.9701392,-93.192847660615,Ramsey,MN
2577,"Wayzata Brew Works, LLC.",proprietor,44.9696023,-93.5172166,Hennepin,MN
2578,Wicked Wort Brewing Company,brewpub,44.9996613,-93.3025381,Hennepin,MN
2579,Wild Mind Artisan Ales,micro,44.89304675,-93.2813885030709,Hennepin,MN
2580,Wooden Hill Brewing Company,brewpub,44.8678116938775,-93.3596061020408,Hennepin,MN
2581,Biloxi Brewing Co,micro,30.3982915,-88.8936191295261,Harrison,MS
2582,Hops and Growlers,micro,30.4136478456894,-88.8090062028846,Jackson,MS
2583,Key City Brewing Co.,brewpub,32.3492729109236,-90.8821644466135,Warren,MS
2584,"Lazy Magnolia Brewing Co, LLC",micro,30.376901755102,-89.4494876938776,Hancock,MS
2585,Lucky Town Brewing Co,micro,32.3196560375173,-90.1885780771694,Hinds,MS
2586,Natchez Brewing Co,micro,31.5634832602662,-91.4021969011096,Adams,MS
2587,Slowboat Brewing Company,micro,31.6942523125,-89.127895375,Jones,MS
2588,Southern Prohibition Brewing,micro,31.3312346426886,-89.2899201053982,Forrest,MS
2589,"Threefoot Brewing Company, LLC",contract,32.4001022,-88.7010359,Lauderdale,MS
2590,Yalobusha Brewing Company,micro,34.1422633,-89.6366568,Yalobusha,MS
2591,2nd Shift Brewing Co,brewpub,38.621943,-90.280526,St. Louis,MO
2592,4 Hands Brewing Co,regional,38.6152659288115,-90.1976201185216,St. Louis,MO
2593,Alpha Brewing Co.,micro,38.5986181736597,-90.262368381847,St. Louis,MO
2594,Arcadian Moon,brewpub,39.001467,-93.773203,Lafayette,MO
2595,Augusta Brewing Co,brewpub,38.56026935,-91.0117347240948,Franklin,MO
2596,Big Rip Brewing Company,micro,39.1261133,-94.57786,Clay,MO
2597,BKS Artisan Ales,micro,39.010093,-94.493961,Jackson,MO
2598,Border Brewing Company,micro,39.0917581,-94.5786142,Jackson,MO
2599,Boulevard Brewing Co,regional,39.08196355,-94.5968230668374,Jackson,MO
2600,Brew Hub Taproom,brewpub,38.6304978630137,-90.2830005342466,St. Louis,MO
2601,Brewery Emperial,brewpub,39.0911947142857,-94.5788631428571,Jackson,MO
2602,Center Ice Brewing Company,micro,38.6353000597984,-90.2243063679217,St. Louis,MO
2603,Civil Life Brewing Company,brewpub,38.590897297562,-90.2580716468097,St. Louis,MO
2604,Crane Brewing Company,micro,39.0052427173607,-94.4629013839175,Jackson,MO
2605,Double Shift Brewing,micro,39.0917049387755,-94.5786837346939,Jackson,MO
2606,Dubious Claims Brewing,brewpub,39.3393358306373,-94.2258992647695,Clay,MO
2607,Earthbound Beer,brewpub,38.5935862955641,-90.2286695871746,St. Louis,MO
2608,Ferguson Brewing Co,brewpub,38.7383895,-90.3023163,St. Louis,MO
2609,Friendship Brewing Company,brewpub,38.8107544,-90.8512976,St. Charles,MO
2610,Fringe Beerworks,micro,38.913133,-94.37672,Jackson,MO
2611,Granite City Food & Brewery (#11),brewpub,39.2493641483218,-94.66105,Platte,MO
2612,Granite City Food & Brewery (#29),brewpub,38.67222065,-90.4333875245224,St. Louis,MO
2613,Green Room Burgers & Beer,brewpub,39.0544808,-94.5932559,Jackson,MO
2614,Greer Brewing,brewpub,38.5906250047908,-90.5948465210502,St. Louis,MO
2615,Gruhlke's Microbrewery / Bias Vineyards,brewpub,38.6769847,-91.3352114,Franklin,MO
2616,Heavy Riff Brewing,brewpub,38.6287165375178,-90.2931003527612,St. Louis,MO
2617,Indian Springs Brewing Company,proprietor,36.8685369795918,-94.3674090204082,Newton,MO
2618,Jackson Street Brew Co.,brewpub,37.7259728571429,-89.8637548367347,Perry,MO
2619,Kansas City Bier Company,micro,38.98548485,-94.5936711937258,Jackson,MO
2620,Levi Garrison & Sons Brewing Company,micro,39.744246,-94.00051,Caldwell,MO
2621,Logboat Brewing Co,micro,38.9570863933001,-92.322650149356,Boone,MO
2622,Lost Signal Brewing Company,brewpub,37.2085049,-93.2974611,Greene,MO
2623,Main And Mill Brewing Company,brewpub,38.2197488496457,-90.392652168841,Jefferson,MO
2624,Mark Twain Brewing Company,brewpub,39.71293685,-91.3574422522266,Marion,MO
2625,Martin City Brewing Company,micro,38.882691,-94.590214,Jackson,MO
2626,Other Half Brewing Company,micro,40.6737903,-73.9991264,Kings,NY
2627,Minglewood Brewery,brewpub,37.3058363554378,-89.5185209550299,Cape Girardeau,MO
2628,Mother's Brewing Co,micro,37.20791735,-93.2992828178406,Greene,MO
2629,O'Fallon Brewery,micro,38.7125042149117,-90.4458066747764,St. Louis,MO
2630,Piney River Brewing Company,micro,37.3214879835947,-92.0176853708533,Texas,MO
2631,Prison Brews,brewpub,38.5687256,-92.1616013,Cole,MO
2632,Rock & Run Brewery,brewpub,39.2461993,-94.4190247,Clay,MO
2633,"Schlafly Beer/The Saint Louis Brewery, LLC",regional,38.63298865,-90.2096942481772,St. Louis,MO
2634,Side Project Brewing,micro,38.6122348370255,-90.3222114615022,St. Louis,MO
2635,Six Mile Bridge Brewery,micro,38.714489,-90.4318257169243,St. Louis,MO
2636,Smoke Brewing Company,brewpub,38.9133490408163,-94.3780773877551,Jackson,MO
2637,Springfield Brewing Co,brewpub,37.2077630266667,-93.295625,Greene,MO
2638,Square One Brewery and Distillery,brewpub,38.616665,-90.2103947346939,St. Louis,MO
2639,Strange Days Brewing Company,micro,39.1100614,-94.5799451187632,Jackson,MO
2640,Third Wheel Brewing,brewpub,38.7957811617137,-90.5702331498145,St. Charles,MO
2641,Tie and Timber Beer Company,micro,37.2037898333333,-93.2689605,Greene,MO
2642,Tin Mill Brewing Co,brewpub,38.706022,-91.4330355714286,Gasconade,MO
2643,Trailhead Brewing Co,brewpub,38.7741905718092,-90.4842484281908,St. Charles,MO
2644,Urban Chestnut Brewing Co,regional,38.626662,-90.261143,St. Louis,MO
2645,Wages Brewing Company,micro,36.72461005,-91.8351090033593,Howell,MO
2646,Wellspent Brewing Company,micro,38.6348785,-90.2207367589074,St. Louis,MO
2647,Great Notion Brewing NW,micro,45.5400197466401,-122.708959927223,Multnomah,OR
